"id","authorship","affiliation"
"18171","2053","2144"
"18174","7053","2144"
"18175","6741","2144"
"18176","6742","2144"
"18177","7054","2144"
"18178","7055","2144"
"18179","6743","2144"
"18180","4399","2144"
"18181","4400","2144"
"18182","4401","2144"
"18184","887","2144"
"18187","7056","2144"
"18188","705","2144"
"18204","4882","2202"
"18206","1922","2202"
"18207","2513","2202"
"18209","3454","2202"
"18210","9162","2202"
"18211","2875","2202"
"18212","2923","2202"
"18213","4472","2202"
"18215","7132","2202"
"18217","16055","2202"
"18218","7134","2202"
"18220","706","1429"
"18246","16555","1352"
"18255","268","2658"
"18260","860","926"
"18262","861","926"
"18263","712","483"
"18264","711","405"
"18266","310","2352"
"18269","3179","2352"
"18270","6272","2352"
"18271","17653","2352"
"18274","3956","2352"
"18275","4390","2352"
"18276","6271","2352"
"18277","2621","2352"
"18278","17047","2352"
"18279","17048","2352"
"18283","17049","2352"
"18287","17741","2378"
"18288","17705","2378"
"18289","17744","2378"
"18290","17707","2378"
"18291","17139","2378"
"18292","17745","2378"
"18293","17746","2378"
"18294","218","2378"
"18295","17740","2378"
"18296","340","2378"
"18297","17140","2378"
"18299","17087","2378"
"18300","219","2378"
"18301","372","2378"
"18303","220","2378"
"18304","17141","2378"
"18305","17142","2378"
"18306","222","2378"
"18307","16967","638"
"18323","17754","2667"
"18324","17755","2668"
"18325","17756","400"
"18326","17757","2222"
"18327","17758","116"
"18329","17760","2363"
"18330","17761","508"
"18331","17762","508"
"18332","17716","378"
"18333","17639","1336"
"18334","17643","2656"
"18335","17763","2669"
"18336","17764","2670"
"18337","17765","22"
"18338","17766","22"
"18339","17767","22"
"18340","17768","234"
"18341","17769","2671"
"18342","17770","2672"
"18343","17771","2672"
"18344","17772","2672"
"18345","17773","22"
"18346","17774","1342"
"18347","17775","1342"
"18348","17776","2670"
"18349","17777","184"
"18350","17778","1370"
"18351","17779","2673"
"18352","17780","2674"
"18353","17781","2352"
"18354","17782","2352"
"18355","17783","2352"
"18356","17784","2352"
"18357","17785","2352"
"18358","17786","312"
"18359","17787","2671"
"18360","17788","2550"
"18362","216","27"
"18364","912","27"
"18369","16116","27"
"18371","6469","27"
"18372","5686","27"
"18373","16713","27"
"18378","16000","27"
"18379","16117","27"
"18382","16001","27"
"18387","247","27"
"18411","414","837"
"18416","17127","837"
"18420","246","837"
"18428","17792","2403"
"18430","17793","934"
"18440","750","123"
"18441","17794","763"
"18442","751","123"
"18443","752","275"
"18448","17796","5"
"18449","17796","6"
"18450","17796","7"
"18451","17796","11"
"18452","17796","2363"
"18455","17798","11"
"18456","17798","2676"
"18460","760","187"
"18461","761","243"
"18462","762","905"
"18463","742","2676"
"18464","743","11"
"18465","746","908"
"18466","748","90"
"18467","745","11"
"18468","744","5"
"18469","747","908"
"18474","757","22"
"18475","758","2678"
"18476","759","936"
"18477","17800","614"
"18478","17800","615"
"18479","17801","96"
"18480","17801","2285"
"18481","17801","405"
"18482","17802","5"
"18483","17803","5"
"18484","17803","6"
"18485","17803","7"
"18486","17803","11"
"18487","17803","2363"
"18490","17805","11"
"18491","17805","2676"
"18492","765","56"
"18494","767","937"
"18495","768","937"
"18496","769","235"
"18497","770","235"
"18498","766","235"
"18499","774","734"
"18500","775","72"
"18501","773","693"
"18502","771","2353"
"18503","772","692"
"18504","778","843"
"18505","777","843"
"18506","17806","498"
"18507","17807","2679"
"18508","17808","5"
"18509","17809","5"
"18510","17810","5"
"18511","17811","90"
"18512","17812","90"
"18513","17813","5"
"18514","17814","446"
"18515","17815","312"
"18516","17816","312"
"18517","17817","705"
"18518","17818","2680"
"18519","17819","952"
"18520","17820","952"
"18521","17821","92"
"18523","17823","417"
"18524","17824","2681"
"18527","17825","2682"
"18528","17826","2680"
"18529","17827","2682"
"18530","17828","1342"
"18531","17829","2683"
"18532","17830","721"
"18533","17831","2684"
"18534","17832","2684"
"18535","17833","172"
"18536","17834","2685"
"18537","17835","2685"
"18538","17836","2685"
"18539","17837","88"
"18543","6466","1052"
"18544","3958","1052"
"18547","11530","1052"
"18548","5351","1052"
"18549","11529","1052"
"18550","4406","1052"
"18551","5962","1052"
"18552","5965","1052"
"18556","6467","1052"
"18557","3959","1052"
"18558","4407","1052"
"18560","7194","1052"
"18561","6468","1052"
"18566","11661","1052"
"18567","4408","1052"
"18581","602","288"
"18582","688","381"
"18583","689","381"
"18584","588","734"
"18585","589","72"
"18587","673","71"
"18588","418","71"
"18589","249","71"
"18590","16519","71"
"18591","674","71"
"18592","16093","71"
"18594","3549","71"
"18608","247","71"
"18623","583","63"
"18624","582","576"
"18625","580","68"
"18626","579","1315"
"18629","556","965"
"18630","555","378"
"18631","554","40"
"18632","553","2686"
"18646","548","963"
"18647","549","963"
"18648","550","963"
"18649","551","963"
"18650","552","964"
"18651","17865","963"
"18652","544","2687"
"18653","543","1025"
"18654","641","483"
"18655","642","705"
"18657","473","75"
"18658","474","2352"
"18659","472","71"
"18661","466","316"
"18662","3093","316"
"18663","3094","316"
"18664","3095","316"
"18666","459","50"
"18667","458","323"
"18668","765","760"
"18670","468","760"
"18687","457","760"
"18688","455","760"
"18689","456","414"
"18690","1429","869"
"18692","17866","40"
"18698","522","1287"
"18699","518","31"
"18700","515","323"
"18701","516","576"
"18702","517","618"
"18703","507","760"
"18704","503","323"
"18705","504","576"
"18706","505","618"
"18707","506","31"
"18708","495","121"
"18709","488","1278"
"18710","487","60"
"18711","483","704"
"18712","480","2689"
"18713","482","2690"
"18714","481","2689"
"18715","478","339"
"18716","479","1277"
"18717","477","2691"
"18718","436","2285"
"18719","435","2285"
"18720","434","2285"
"18721","426","2550"
"18722","427","608"
"18723","421","2692"
"18724","422","1265"
"18725","423","1266"
"18726","420","392"
"18727","394","96"
"18728","395","788"
"18729","396","788"
"18730","397","788"
"18731","393","184"
"18732","508","96"
"18733","508","5"
"18734","510","2687"
"18735","509","1025"
"18736","511","1025"
"18738","513","1282"
"18739","514","1283"
"18740","491","63"
"18741","492","63"
"18742","493","1279"
"18743","494","63"
"18744","401","2352"
"18745","403","2352"
"18746","402","2352"
"18747","362","1334"
"18748","363","1334"
"18749","356","1331"
"18750","357","1331"
"18752","17868","2693"
"18753","199","44"
"18754","171","936"
"18755","170","936"
"18756","154","941"
"18757","155","941"
"18758","150","1355"
"18759","783","1067"
"18760","781","40"
"18761","781","371"
"18762","781","1067"
"18763","784","1067"
"18764","782","1440"
"18765","785","1067"
"18766","786","1067"
"18770","17869","1067"
"18771","17870","40"
"18772","17870","371"
"18773","17870","1067"
"18774","17871","1067"
"18775","17872","1440"
"18776","17873","1067"
"18777","17874","1067"
"18780","17875","1067"
"18781","17876","40"
"18782","17876","371"
"18783","17876","1067"
"18784","17877","1067"
"18785","17878","1440"
"18786","17879","1067"
"18787","17880","1067"
"18788","17881","1067"
"18789","17882","40"
"18790","17882","371"
"18791","17882","1067"
"18792","17883","1067"
"18793","17884","1440"
"18794","17885","1067"
"18795","17886","1067"
"18796","789","200"
"18797","790","2285"
"18798","791","8"
"18804","17888","284"
"18805","17889","71"
"18806","17890","71"
"18807","17891","941"
"18808","17892","5"
"18809","797","170"
"18810","798","172"
"18811","799","392"
"18812","800","234"
"18813","801","942"
"18814","802","234"
"18815","803","943"
"18816","804","234"
"18817","805","234"
"18818","87","400"
"18820","812","344"
"18821","810","344"
"18822","813","344"
"18823","811","344"
"18824","814","344"
"18825","826","742"
"18826","827","316"
"18827","828","316"
"18828","829","218"
"18829","823","2678"
"18830","825","737"
"18831","840","71"
"18832","839","803"
"18833","837","181"
"18834","835","71"
"18835","836","75"
"18836","838","2694"
"18837","842","275"
"18838","817","947"
"18839","816","144"
"18840","818","378"
"18841","815","908"
"18847","830","400"
"18848","831","400"
"18850","123","5"
"18851","124","5"
"18852","125","5"
"18853","126","5"
"18854","127","5"
"18855","122","378"
"18857","115","705"
"18858","116","364"
"18859","114","2695"
"18860","60","120"
"18861","59","602"
"18867","53","234"
"18868","51","234"
"18869","54","234"
"18870","52","234"
"18871","55","234"
"18872","33","936"
"18873","34","936"
"18925","17899","400"
"18927","17738","2696"
"18928","17676","2697"
"18929","17080","2364"
"18930","17092","2698"
"18931","17093","2698"
"18932","17094","2698"
"18933","819","5"
"18934","822","5"
"18935","821","11"
"18936","820","6"
"18937","17900","11"
"18938","17901","5"
"18939","17902","5"
"18940","17902","2334"
"18941","17903","2335"
"18942","833","68"
"18943","834","949"
"18944","848","184"
"18945","849","31"
"18946","850","184"
"18947","851","184"
"18948","855","2699"
"18949","869","2700"
"18950","870","960"
"18951","871","803"
"18952","873","961"
"18953","872","804"
"18954","876","378"
"18955","874","378"
"18956","877","378"
"18957","878","378"
"18958","879","378"
"18959","875","378"
"18960","853","277"
"18961","882","2341"
"18962","17904","2445"
"18963","17905","2701"
"18964","17906","2702"
"18967","17909","2616"
"18968","17910","145"
"18969","17911","2704"
"18970","17912","145"
"18971","17913","617"
"18972","17914","617"
"18973","17915","2705"
"18974","17916","2706"
"18975","17917","145"
"18976","17918","2707"
"18978","17907","2706"
"18980","8321","603"
"18981","17867","603"
"18989","17122","2344"
"18990","17118","2708"
"18991","17118","2396"
"18992","710","144"
"18993","709","31"
"18995","728","11"
"18996","731","71"
"18997","732","71"
"18998","735","760"
"18999","736","230"
"19000","734","760"
"19001","737","760"
"19002","6148","1199"
"19003","6183","1199"
"19004","6361","1199"
"19005","6773","1199"
"19006","16391","1199"
"19007","6362","1199"
"19008","16392","1199"
"19012","16106","1372"
"19013","5983","1372"
"19014","5684","1372"
"19015","16046","1372"
"19018","5984","1372"
"19020","5985","1372"
"19021","5730","1372"
"19022","5986","1372"
"19023","6876","1372"
"19024","6517","1372"
"19025","6054","1372"
"19035","7230","1372"
"19037","16424","1372"
"19040","5683","1372"
"19055","17919","2709"
"19056","17920","2710"
"19057","17921","31"
"19058","17922","11"
"19059","17923","11"
"19060","17924","40"
"19061","17925","365"
"19062","17926","365"
"19063","17927","76"
"19064","17928","378"
"19065","17929","2580"
"19066","17930","381"
"19067","17931","2311"
"19069","17932","381"
"19070","17933","2452"
"19071","17934","2707"
"19072","17935","762"
"19073","17936","2711"
"19074","17937","2580"
"19075","17938","788"
"19076","17939","2672"
"19077","17940","19"
"19078","17941","172"
"19079","17942","50"
"19080","17943","50"
"19081","17944","50"
"19082","17945","50"
"19083","17946","50"
"19084","17947","405"
"19085","17948","378"
"19086","17949","1342"
"19087","17950","1589"
"19088","17951","235"
"19089","17952","50"
"19090","17953","2712"
"19091","17954","312"
"19092","17955","2713"
"19093","17956","306"
"19094","17957","2714"
"19095","17958","2715"
"19096","17959","2484"
"19097","17960","934"
"19098","17961","11"
"19099","17962","934"
"19100","17963","2580"
"19101","17964","381"
"19102","17965","2311"
"19103","17966","814"
"19104","17967","2222"
"19105","17968","2363"
"19106","17969","316"
"19107","17970","316"
"19108","17971","2710"
"19109","17972","312"
"19110","17973","2222"
"19111","17974","2222"
"19112","17975","2594"
"19113","17976","1342"
"19114","17977","705"
"19115","17978","2375"
"19116","17979","2716"
"19117","17980","2479"
"19118","17981","2222"
"19119","17982","2222"
"19120","17983","798"
"19121","17984","798"
"19122","17985","104"
"19123","17986","104"
"19125","17987","2717"
"19126","17988","2717"
"19127","17989","26"
"19128","17990","2718"
"19129","17991","2718"
"19130","17992","2718"
"19131","17993","2718"
"19132","17994","2718"
"19133","17995","2718"
"19134","17996","2512"
"19135","17997","116"
"19136","17998","116"
"19137","17999","934"
"19138","18000","436"
"19139","18001","436"
"19140","18002","270"
"19141","18003","413"
"19142","18004","413"
"19143","18005","217"
"19144","18006","31"
"19145","18007","405"
"19146","18008","405"
"19147","18009","2601"
"19148","18010","2684"
"19149","18011","2684"
"19150","18012","90"
"19151","18013","557"
"19152","18014","557"
"19153","18015","557"
"19154","18016","268"
"19155","18017","268"
"19156","18018","1609"
"19157","18019","205"
"19158","18020","2719"
"19159","18021","1121"
"19160","18023","598"
"19161","18024","90"
"19163","18026","2469"
"19164","18025","2469"
"19166","18029","2442"
"19167","18030","362"
"19169","16638","362"
"19171","18032","96"
"19172","18033","96"
"19173","18034","96"
"19174","18035","96"
"19175","18036","96"
"19176","18037","2"
"19177","18038","1434"
"19178","16570","1434"
"19179","16571","1434"
"19180","16572","1434"
"19181","16573","1434"
"19182","18039","1342"
"19183","18040","234"
"19184","18041","1096"
"19187","2729","784"
"19189","16520","784"
"19190","18042","784"
"19191","975","784"
"19194","18043","2723"
"19195","18044","2724"
"19196","18045","2222"
"19197","18046","443"
"19198","18047","184"
"19199","18048","184"
"19200","18049","2371"
"19201","18050","618"
"19202","18051","50"
"19203","18052","50"
"19204","18053","2725"
"19206","18054","2671"
"19207","18055","2682"
"19208","18056","378"
"19209","18057","1096"
"19210","18058","1254"
"19211","18059","2412"
"19212","18060","2726"
"19213","18061","2726"
"19214","18062","898"
"19215","18063","2727"
"19216","18064","1342"
"19217","18065","1434"
"19218","18066","316"
"19219","18067","1589"
"19220","18068","2601"
"19221","18069","26"
"19222","18070","2"
"19223","18071","11"
"19224","18072","27"
"19225","18073","1434"
"19226","18074","40"
"19227","18075","458"
"19228","18076","458"
"19229","18077","2502"
"19230","18078","2144"
"19231","18079","458"
"19232","18080","458"
"19233","18082","2726"
"19234","18083","470"
"19236","18084","2728"
"19237","18085","2728"
"19238","18086","2729"
"19239","18087","1264"
"19240","18088","2730"
"19241","18089","2442"
"19242","18090","100"
"19243","18091","2682"
"19244","18092","312"
"19245","18093","90"
"19247","18094","2731"
"19248","18095","2731"
"19249","18096","358"
"19250","18097","2732"
"19251","18098","2733"
"19252","18099","2733"
"19253","18100","50"
"19254","18101","2734"
"19255","18102","458"
"19256","18103","458"
"19259","18105","172"
"19260","18106","40"
"19261","18107","2735"
"19262","18108","1538"
"19263","18109","606"
"19264","18110","545"
"19265","18111","218"
"19266","18112","2736"
"19267","18113","2469"
"19268","18114","2469"
"19269","18115","660"
"19270","18116","2580"
"19271","18117","2594"
"19272","18118","2222"
"19273","18119","2222"
"19274","18120","2461"
"19275","18121","1107"
"19276","18122","2737"
"19277","18123","90"
"19278","18124","2713"
"19279","18125","1342"
"19280","18126","2222"
"19281","18127","2222"
"19282","18128","2222"
"19283","18129","2738"
"19284","18129","471"
"19285","18130","2738"
"19286","18130","471"
"19287","18131","1030"
"19288","18132","1030"
"19289","18133","557"
"19290","18134","400"
"19291","18135","400"
"19293","18136","2739"
"19294","18137","2739"
"19295","18138","814"
"19296","18139","1571"
"19298","18140","400"
"19299","18141","2740"
"19302","18144","90"
"19303","18145","2742"
"19304","18146","740"
"19305","18147","740"
"19306","18148","217"
"19307","18149","217"
"19308","18150","31"
"19309","18151","31"
"19310","18152","26"
